X,Z,Yard Line Reference,Side,Position Description
31.875,73.125,35,1,"S1, 3 steps inside 35 yard line, 5 steps in front of back hash"
31.875,73.75,35,1,"S1, 2 steps inside 35 yard line, 5 steps in front of back hash"
31.875,74.375,35,1,"S1, 1 steps inside 35 yard line, 5 steps in front of back hash"
31.875,75,35,1,"S1, On 35 yard line, 5 steps in front of back hash"
31.875,75.625,35,1,"S1, 1 steps outside 35 yard line, 5 steps in front of back hash"
31.875,76.25,35,1,"S1, 2 steps outside 35 yard line, 5 steps in front of back hash"
31.875,76.875,35,1,"S1, 3 steps outside 35 yard line, 5 steps in front of back hash"
31.875,77.5,35,1,"S1, 4 steps outside 35 yard line, 5 steps in front of back hash"
31.875,78.125,30,1,"S1, 3 steps inside 30 yard line, 5 steps in front of back hash"
31.875,78.75,30,1,"S1, 2 steps inside 30 yard line, 5 steps in front of back hash"
31.875,79.375,30,1,"S1, 1 steps inside 30 yard line, 5 steps in front of back hash"
31.875,80,30,1,"S1, On 30 yard line, 5 steps in front of back hash"
31.875,80.625,30,1,"S1, 1 steps outside 30 yard line, 5 steps in front of back hash"
31.875,81.25,30,1,"S1, 2 steps outside 30 yard line, 5 steps in front of back hash"
31.875,81.875,30,1,"S1, 3 steps outside 30 yard line, 5 steps in front of back hash"
31.875,82.5,30,1,"S1, 4 steps outside 30 yard line, 5 steps in front of back hash"
31.875,83.125,25,1,"S1, 3 steps inside 25 yard line, 5 steps in front of back hash"
31.875,83.75,25,1,"S1, 2 steps inside 25 yard line, 5 steps in front of back hash"
31.875,84.375,25,1,"S1, 1 steps inside 25 yard line, 5 steps in front of back hash"
31.875,85,25,1,"S1, On 25 yard line, 5 steps in front of back hash"
31.875,85.625,25,1,"S1, 1 steps outside 25 yard line, 5 steps in front of back hash"
31.875,86.25,25,1,"S1, 2 steps outside 25 yard line, 5 steps in front of back hash"
31.875,86.875,25,1,"S1, 3 steps outside 25 yard line, 5 steps in front of back hash"
31.875,87.5,25,1,"S1, 4 steps outside 25 yard line, 5 steps in front of back hash"
31.875,88.125,20,1,"S1, 3 steps inside 20 yard line, 5 steps in front of back hash"
31.875,88.75,20,1,"S1, 2 steps inside 20 yard line, 5 steps in front of back hash"
31.875,89.375,20,1,"S1, 1 steps inside 20 yard line, 5 steps in front of back hash"
31.875,90,20,1,"S1, On 20 yard line, 5 steps in front of back hash"
31.875,90.625,20,1,"S1, 1 steps outside 20 yard line, 5 steps in front of back hash"
31.875,91.25,20,1,"S1, 2 steps outside 20 yard line, 5 steps in front of back hash"
31.875,91.875,20,1,"S1, 3 steps outside 20 yard line, 5 steps in front of back hash"
31.875,92.5,20,1,"S1, 4 steps outside 20 yard line, 5 steps in front of back hash"
31.875,93.125,15,1,"S1, 3 steps inside 15 yard line, 5 steps in front of back hash"
31.875,93.75,15,1,"S1, 2 steps inside 15 yard line, 5 steps in front of back hash"
31.875,94.375,15,1,"S1, 1 steps inside 15 yard line, 5 steps in front of back hash"
31.875,95,15,1,"S1, On 15 yard line, 5 steps in front of back hash"
31.875,95.625,15,1,"S1, 1 steps outside 15 yard line, 5 steps in front of back hash"
31.875,96.25,15,1,"S1, 2 steps outside 15 yard line, 5 steps in front of back hash"
31.875,96.875,15,1,"S1, 3 steps outside 15 yard line, 5 steps in front of back hash"
31.875,97.5,15,1,"S1, 4 steps outside 15 yard line, 5 steps in front of back hash"
31.875,98.125,10,1,"S1, 3 steps inside 10 yard line, 5 steps in front of back hash"
31.875,98.75,10,1,"S1, 2 steps inside 10 yard line, 5 steps in front of back hash"
31.875,99.375,10,1,"S1, 1 steps inside 10 yard line, 5 steps in front of back hash"
31.875,100,10,1,"S1, On 10 yard line, 5 steps in front of back hash"
31.875,100.625,10,1,"S1, 1 steps outside 10 yard line, 5 steps in front of back hash"
31.875,101.25,10,1,"S1, 2 steps outside 10 yard line, 5 steps in front of back hash"
31.875,101.875,10,1,"S1, 3 steps outside 10 yard line, 5 steps in front of back hash"
31.875,102.5,10,1,"S1, 4 steps outside 10 yard line, 5 steps in front of back hash"
31.875,103.125,5,1,"S1, 3 steps inside 5 yard line, 5 steps in front of back hash"
31.875,103.75,5,1,"S1, 2 steps inside 5 yard line, 5 steps in front of back hash"
31.875,104.375,5,1,"S1, 1 steps inside 5 yard line, 5 steps in front of back hash"
31.875,105,5,1,"S1, On 5 yard line, 5 steps in front of back hash"
31.875,105.625,5,1,"S1, 1 steps outside 5 yard line, 5 steps in front of back hash"
31.875,106.25,5,1,"S1, 2 steps outside 5 yard line, 5 steps in front of back hash"
31.875,106.875,5,1,"S1, 3 steps outside 5 yard line, 5 steps in front of back hash"
31.875,107.5,5,1,"S1, 4 steps outside 5 yard line, 5 steps in front of back hash"
31.875,108.125,0,1,"S1, 3 steps inside 0 yard line, 5 steps in front of back hash"
31.875,108.75,0,1,"S1, 2 steps inside 0 yard line, 5 steps in front of back hash"
31.875,109.375,0,1,"S1, 1 steps inside 0 yard line, 5 steps in front of back hash"
31.875,110,0,1,"S1, On the 0 yard line, 5 steps in front of back hash"
31.875,110.625,0,1,"S1, 1 steps outside the 0 yard line, 5 steps in front of back hash"
31.875,111.25,0,1,"S1, 2 steps outside the 0 yard line, 5 steps in front of back hash"
31.875,111.875,0,1,"S1, 3 steps outside the 0 yard line, 5 steps in front of back hash"
31.875,112.5,0,1,"S1, 4 steps outside the 0 yard line, 5 steps in front of back hash"
31.875,113.125,0,1,"S1, 5 steps outside the 0 yard line, 5 steps in front of back hash"
31.875,113.75,0,1,"S1, 6 steps outside the 0 yard line, 5 steps in front of back hash"
31.875,114.375,0,1,"S1, 7 steps outside the 0 yard line, 5 steps in front of back hash"
31.875,115,0,1,"S1, 8 steps outside the 0 yard line, 5 steps in front of back hash"
31.875,115.625,0,1,"S1, 9 steps outside the 0 yard line, 5 steps in front of back hash"
31.875,116.25,0,1,"S1, 10 steps outside the 0 yard line, 5 steps in front of back hash"
31.875,116.875,0,1,"S1, 11 steps outside the 0 yard line, 5 steps in front of back hash"
31.875,117.5,0,1,"S1, 12 steps outside the 0 yard line, 5 steps in front of back hash"
31.875,118.125,0,1,"S1, 13 steps outside the 0 yard line, 5 steps in front of back hash"
31.875,118.75,0,1,"S1, 14 steps outside the 0 yard line, 5 steps in front of back hash"
31.875,119.375,0,1,"S1, 15 steps outside the 0 yard line, 5 steps in front of back hash"
31.875,120,0,1,"S1, 16 steps outside the 0 yard line, 5 steps in front of back hash"
32.5,0,0,2,"S2, 16 steps outside the 0 yard line, 4 steps in front of back hash"
32.5,0.625,0,2,"S2, 15 steps outside the 0 yard line, 4 steps in front of back hash"
32.5,1.25,0,2,"S2, 14 steps outside the 0 yard line, 4 steps in front of back hash"
32.5,1.875,0,2,"S2, 13 steps outside the 0 yard line, 4 steps in front of back hash"
32.5,2.5,0,2,"S2, 12 steps outside the 0 yard line, 4 steps in front of back hash"
32.5,3.125,0,2,"S2, 11 steps outside the 0 yard line, 4 steps in front of back hash"
32.5,3.75,0,2,"S2, 10 steps outside the 0 yard line, 4 steps in front of back hash"
32.5,4.375,0,2,"S2, 9 steps outside the 0 yard line, 4 steps in front of back hash"
32.5,5,0,2,"S2, 8 steps outside the 0 yard line, 4 steps in front of back hash"
32.5,5.625,0,2,"S2, 7 steps outside the 0 yard line, 4 steps in front of back hash"
32.5,6.25,0,2,"S2, 6 steps outside the 0 yard line, 4 steps in front of back hash"
32.5,6.875,0,2,"S2, 5 steps outside the 0 yard line, 4 steps in front of back hash"
32.5,7.5,0,2,"S2, 4 steps outside the 0 yard line, 4 steps in front of back hash"
32.5,8.125,0,2,"S2, 3 steps outside the 0 yard line, 4 steps in front of back hash"
32.5,8.75,0,2,"S2, 2 steps outside the 0 yard line, 4 steps in front of back hash"
32.5,9.375,0,2,"S2, 1 steps outside the 0 yard line, 4 steps in front of back hash"
32.5,10,0,2,"S2, On the 0 yard line, 4 steps in front of back hash"
32.5,10.625,0,2,"S2, 1 steps inside 0 yard line, 4 steps in front of back hash"
32.5,11.25,0,2,"S2, 2 steps inside 0 yard line, 4 steps in front of back hash"
32.5,11.875,0,2,"S2, 3 steps inside 0 yard line, 4 steps in front of back hash"
32.5,12.5,5,2,"S2, 4 steps outside 5 yard line, 4 steps in front of back hash"
32.5,13.125,5,2,"S2, 3 steps outside 5 yard line, 4 steps in front of back hash"
32.5,13.75,5,2,"S2, 2 steps outside 5 yard line, 4 steps in front of back hash"
32.5,14.375,5,2,"S2, 1 steps outside 5 yard line, 4 steps in front of back hash"
32.5,15,5,2,"S2, On 5 yard line, 4 steps in front of back hash"
32.5,15.625,5,2,"S2, 1 steps inside 5 yard line, 4 steps in front of back hash"
32.5,16.25,5,2,"S2, 2 steps inside 5 yard line, 4 steps in front of back hash"
32.5,16.875,5,2,"S2, 3 steps inside 5 yard line, 4 steps in front of back hash"
32.5,17.5,10,2,"S2, 4 steps outside 10 yard line, 4 steps in front of back hash"
32.5,18.125,10,2,"S2, 3 steps outside 10 yard line, 4 steps in front of back hash"
32.5,18.75,10,2,"S2, 2 steps outside 10 yard line, 4 steps in front of back hash"
32.5,19.375,10,2,"S2, 1 steps outside 10 yard line, 4 steps in front of back hash"
32.5,20,10,2,"S2, On 10 yard line, 4 steps in front of back hash"
32.5,20.625,10,2,"S2, 1 steps inside 10 yard line, 4 steps in front of back hash"
32.5,21.25,10,2,"S2, 2 steps inside 10 yard line, 4 steps in front of back hash"
32.5,21.875,10,2,"S2, 3 steps inside 10 yard line, 4 steps in front of back hash"
32.5,22.5,15,2,"S2, 4 steps outside 15 yard line, 4 steps in front of back hash"
32.5,23.125,15,2,"S2, 3 steps outside 15 yard line, 4 steps in front of back hash"
32.5,23.75,15,2,"S2, 2 steps outside 15 yard line, 4 steps in front of back hash"
32.5,24.375,15,2,"S2, 1 steps outside 15 yard line, 4 steps in front of back hash"
32.5,25,15,2,"S2, On 15 yard line, 4 steps in front of back hash"
32.5,25.625,15,2,"S2, 1 steps inside 15 yard line, 4 steps in front of back hash"
32.5,26.25,15,2,"S2, 2 steps inside 15 yard line, 4 steps in front of back hash"
32.5,26.875,15,2,"S2, 3 steps inside 15 yard line, 4 steps in front of back hash"
32.5,27.5,20,2,"S2, 4 steps outside 20 yard line, 4 steps in front of back hash"
32.5,28.125,20,2,"S2, 3 steps outside 20 yard line, 4 steps in front of back hash"
32.5,28.75,20,2,"S2, 2 steps outside 20 yard line, 4 steps in front of back hash"
32.5,29.375,20,2,"S2, 1 steps outside 20 yard line, 4 steps in front of back hash"
32.5,30,20,2,"S2, On 20 yard line, 4 steps in front of back hash"
32.5,30.625,20,2,"S2, 1 steps inside 20 yard line, 4 steps in front of back hash"
32.5,31.25,20,2,"S2, 2 steps inside 20 yard line, 4 steps in front of back hash"
32.5,31.875,20,2,"S2, 3 steps inside 20 yard line, 4 steps in front of back hash"
32.5,32.5,25,2,"S2, 4 steps outside 25 yard line, 4 steps in front of back hash"
32.5,33.125,25,2,"S2, 3 steps outside 25 yard line, 4 steps in front of back hash"
32.5,33.75,25,2,"S2, 2 steps outside 25 yard line, 4 steps in front of back hash"
32.5,34.375,25,2,"S2, 1 steps outside 25 yard line, 4 steps in front of back hash"
32.5,35,25,2,"S2, On 25 yard line, 4 steps in front of back hash"
32.5,35.625,25,2,"S2, 1 steps inside 25 yard line, 4 steps in front of back hash"
32.5,36.25,25,2,"S2, 2 steps inside 25 yard line, 4 steps in front of back hash"
32.5,36.875,25,2,"S2, 3 steps inside 25 yard line, 4 steps in front of back hash"
32.5,37.5,30,2,"S2, 4 steps outside 30 yard line, 4 steps in front of back hash"
32.5,38.125,30,2,"S2, 3 steps outside 30 yard line, 4 steps in front of back hash"
32.5,38.75,30,2,"S2, 2 steps outside 30 yard line, 4 steps in front of back hash"
32.5,39.375,30,2,"S2, 1 steps outside 30 yard line, 4 steps in front of back hash"
32.5,40,30,2,"S2, On 30 yard line, 4 steps in front of back hash"
32.5,40.625,30,2,"S2, 1 steps inside 30 yard line, 4 steps in front of back hash"
32.5,41.25,30,2,"S2, 2 steps inside 30 yard line, 4 steps in front of back hash"
32.5,41.875,30,2,"S2, 3 steps inside 30 yard line, 4 steps in front of back hash"
32.5,42.5,35,2,"S2, 4 steps outside 35 yard line, 4 steps in front of back hash"
32.5,43.125,35,2,"S2, 3 steps outside 35 yard line, 4 steps in front of back hash"
32.5,43.75,35,2,"S2, 2 steps outside 35 yard line, 4 steps in front of back hash"
32.5,44.375,35,2,"S2, 1 steps outside 35 yard line, 4 steps in front of back hash"
32.5,45,35,2,"S2, On 35 yard line, 4 steps in front of back hash"
32.5,45.625,35,2,"S2, 1 steps inside 35 yard line, 4 steps in front of back hash"
32.5,46.25,35,2,"S2, 2 steps inside 35 yard line, 4 steps in front of back hash"
32.5,46.875,35,2,"S2, 3 steps inside 35 yard line, 4 steps in front of back hash"
32.5,47.5,40,2,"S2, 4 steps outside 40 yard line, 4 steps in front of back hash"
32.5,48.125,40,2,"S2, 3 steps outside 40 yard line, 4 steps in front of back hash"
32.5,48.75,40,2,"S2, 2 steps outside 40 yard line, 4 steps in front of back hash"
32.5,49.375,40,2,"S2, 1 steps outside 40 yard line, 4 steps in front of back hash"
32.5,50,40,2,"S2, On 40 yard line, 4 steps in front of back hash"
32.5,50.625,40,2,"S2, 1 steps inside 40 yard line, 4 steps in front of back hash"
32.5,51.25,40,2,"S2, 2 steps inside 40 yard line, 4 steps in front of back hash"
32.5,51.875,40,2,"S2, 3 steps inside 40 yard line, 4 steps in front of back hash"
32.5,52.5,45,2,"S2, 4 steps outside 45 yard line, 4 steps in front of back hash"
32.5,53.125,45,2,"S2, 3 steps outside 45 yard line, 4 steps in front of back hash"
32.5,53.75,45,2,"S2, 2 steps outside 45 yard line, 4 steps in front of back hash"
32.5,54.375,45,2,"S2, 1 steps outside 45 yard line, 4 steps in front of back hash"
32.5,55,45,2,"S2, On 45 yard line, 4 steps in front of back hash"
32.5,55.625,45,2,"S2, 1 steps inside 45 yard line, 4 steps in front of back hash"
32.5,56.25,45,2,"S2, 2 steps inside 45 yard line, 4 steps in front of back hash"
32.5,56.875,45,2,"S2, 3 steps inside 45 yard line, 4 steps in front of back hash"
32.5,57.5,50,2,"S2, 4 steps outside 50 yard line, 4 steps in front of back hash"
32.5,58.125,50,2,"S2, 3 steps outside 50 yard line, 4 steps in front of back hash"
32.5,58.75,50,2,"S2, 2 steps outside 50 yard line, 4 steps in front of back hash"
32.5,59.375,50,2,"S2, 1 steps outside 50 yard line, 4 steps in front of back hash"
32.5,60,50,1,"S1, On 50 yard line, 4 steps in front of back hash"
32.5,60.625,50,1,"S1, 1 steps outside 50 yard line, 4 steps in front of back hash"
32.5,61.25,50,1,"S1, 2 steps outside 50 yard line, 4 steps in front of back hash"
32.5,61.875,50,1,"S1, 3 steps outside 50 yard line, 4 steps in front of back hash"
32.5,62.5,50,1,"S1, 4 steps outside 50 yard line, 4 steps in front of back hash"
32.5,63.125,45,1,"S1, 3 steps inside 45 yard line, 4 steps in front of back hash"
32.5,63.75,45,1,"S1, 2 steps inside 45 yard line, 4 steps in front of back hash"
32.5,64.375,45,1,"S1, 1 steps inside 45 yard line, 4 steps in front of back hash"
32.5,65,45,1,"S1, On 45 yard line, 4 steps in front of back hash"
32.5,65.625,45,1,"S1, 1 steps outside 45 yard line, 4 steps in front of back hash"
32.5,66.25,45,1,"S1, 2 steps outside 45 yard line, 4 steps in front of back hash"
32.5,66.875,45,1,"S1, 3 steps outside 45 yard line, 4 steps in front of back hash"
32.5,67.5,45,1,"S1, 4 steps outside 45 yard line, 4 steps in front of back hash"
32.5,68.125,40,1,"S1, 3 steps inside 40 yard line, 4 steps in front of back hash"
32.5,68.75,40,1,"S1, 2 steps inside 40 yard line, 4 steps in front of back hash"
32.5,69.375,40,1,"S1, 1 steps inside 40 yard line, 4 steps in front of back hash"
32.5,70,40,1,"S1, On 40 yard line, 4 steps in front of back hash"
32.5,70.625,40,1,"S1, 1 steps outside 40 yard line, 4 steps in front of back hash"
32.5,71.25,40,1,"S1, 2 steps outside 40 yard line, 4 steps in front of back hash"
32.5,71.875,40,1,"S1, 3 steps outside 40 yard line, 4 steps in front of back hash"
32.5,72.5,40,1,"S1, 4 steps outside 40 yard line, 4 steps in front of back hash"
32.5,73.125,35,1,"S1, 3 steps inside 35 yard line, 4 steps in front of back hash"
32.5,73.75,35,1,"S1, 2 steps inside 35 yard line, 4 steps in front of back hash"
32.5,74.375,35,1,"S1, 1 steps inside 35 yard line, 4 steps in front of back hash"
32.5,75,35,1,"S1, On 35 yard line, 4 steps in front of back hash"
32.5,75.625,35,1,"S1, 1 steps outside 35 yard line, 4 steps in front of back hash"
32.5,76.25,35,1,"S1, 2 steps outside 35 yard line, 4 steps in front of back hash"
32.5,76.875,35,1,"S1, 3 steps outside 35 yard line, 4 steps in front of back hash"
32.5,77.5,35,1,"S1, 4 steps outside 35 yard line, 4 steps in front of back hash"
32.5,78.125,30,1,"S1, 3 steps inside 30 yard line, 4 steps in front of back hash"
32.5,78.75,30,1,"S1, 2 steps inside 30 yard line, 4 steps in front of back hash"
32.5,79.375,30,1,"S1, 1 steps inside 30 yard line, 4 steps in front of back hash"
32.5,80,30,1,"S1, On 30 yard line, 4 steps in front of back hash"
32.5,80.625,30,1,"S1, 1 steps outside 30 yard line, 4 steps in front of back hash"
32.5,81.25,30,1,"S1, 2 steps outside 30 yard line, 4 steps in front of back hash"
32.5,81.875,30,1,"S1, 3 steps outside 30 yard line, 4 steps in front of back hash"
32.5,82.5,30,1,"S1, 4 steps outside 30 yard line, 4 steps in front of back hash"
32.5,83.125,25,1,"S1, 3 steps inside 25 yard line, 4 steps in front of back hash"
32.5,83.75,25,1,"S1, 2 steps inside 25 yard line, 4 steps in front of back hash"
32.5,84.375,25,1,"S1, 1 steps inside 25 yard line, 4 steps in front of back hash"
32.5,85,25,1,"S1, On 25 yard line, 4 steps in front of back hash"
32.5,85.625,25,1,"S1, 1 steps outside 25 yard line, 4 steps in front of back hash"
32.5,86.25,25,1,"S1, 2 steps outside 25 yard line, 4 steps in front of back hash"
32.5,86.875,25,1,"S1, 3 steps outside 25 yard line, 4 steps in front of back hash"
32.5,87.5,25,1,"S1, 4 steps outside 25 yard line, 4 steps in front of back hash"
32.5,88.125,20,1,"S1, 3 steps inside 20 yard line, 4 steps in front of back hash"
32.5,88.75,20,1,"S1, 2 steps inside 20 yard line, 4 steps in front of back hash"
32.5,89.375,20,1,"S1, 1 steps inside 20 yard line, 4 steps in front of back hash"
32.5,90,20,1,"S1, On 20 yard line, 4 steps in front of back hash"
